"","var_name","var_desc","var_type","class"
"406","ad407b","Rental income from non-cultivated land",0,"numeric"
"407","ad501","HH own farming assets",0,"numeric"
"408","ad502","Current value of farming assets",0,"numeric"
"409","ad502a","Current value of all farming assets based on threshold value",0,"numeric"
"410","ad502a_thres","First Random chosen value for AD502a",0,"numeric"
"411","ad502b","second random value for AD502b",0,"numeric"
"412","ad502b_thres","Second Random threshold value for AD502b",0,"numeric"
"413","ad502c","Third random value for AD502c",0,"numeric"
"414","ad502c_thres","Third Random threshold value for AD502c",0,"numeric"
"415","ad503","Rent out farming assets in the past 12 months",0,"numeric"
"416","ad504","Rental income from farming asstes in the past 12 months",0,"numeric"
"417","ad505","Household own any livestock",0,"numeric"
"418","ad506","Current value of all livestock",0,"numeric"
"419","ad506a","Current value of all livestock based on threshold value",0,"numeric"
"420","ad506a_thres","First Random threshold value for AD506a",0,"numeric"
"421","ad506b","Current value of livestock based on threshold value",0,"numeric"
"422","ad506b_thres","Second Random threshold value for AD506b",0,"numeric"
"423","ad506c","Current value of livestock based on threshold value",0,"numeric"
"424","ad506c_thres","Third Random threshold value for AD506c",0,"numeric"
"425","ad507","HH rented out any livestock in past 12 months",0,"numeric"
"426","ad508","Rental income from livestock in past 12 months",0,"numeric"
"427","ad511","Livestock on rent",0,"numeric"
"428","ad512","Rental income of livestock",0,"numeric"
"429","ad601","Current market value of business asstes including capital asstes and real estate",0,"numeric"
"430","ad601a","Current market value of business asstes including capital asstes and real estate",0,"numeric"
"431","ad601a_thres","First Randomly value chosen for AD601a",0,"numeric"
"432","ad601b","Current market value of business asstes including capital asstes and real estate",0,"numeric"
"433","ad601b_thres","Second Randomly value chosen for AD601b",0,"numeric"
"434","ad601c","Current market value of business asstes including capital asstes and real estate",0,"numeric"
"435","ad601c_thres","Third Randomly value chosen for AD601c",0,"numeric"
"436","ad701","Loans to be repaid",0,"numeric"
"437","ad702","Total value of current unpaid outstanding loans",0,"numeric"
"438","ad703","Any HH member received any interest from personal loan in past 12 months",0,"numeric"
"439","ad704","Total interest received in past 12 months",0,"numeric"
"440","ad705","Do you own any",1,"character"
"441","ad706","Value of non-financial assets",0,"numeric"
"442","ad706a","Value of non-financial assets - threshold",0,"numeric"
"443","ad706a_thres","First Random value chosen for AD706a",0,"numeric"
"444","ad706b","Value of non-financial assets - threshold",0,"numeric"
"445","ad706b_thres","Second Random value chosen for AD706b",0,"numeric"
"446","ad706c","Value of non-financial assets - threshold",0,"numeric"
"447","ad706c_thres","Third Random value chosen for AD706c",0,"numeric"
"448","ad712","household durables and valuables",1,"character"
"449","ad713","worth of non-financial assets ",0,"numeric"
"450","ad713a","Total value of non-financial assets through threshold value",0,"numeric"
"451","ad713a_thres","First Randomly chosen value for AD713a",0,"numeric"
"452","ad713b","Total value of non-financial assets through threshold value",0,"numeric"
"453","ad713b_thres","Second Randomly chosen value for AD713b",0,"numeric"
"454","ad713c","Total value of non-financial assets through threshold value",0,"numeric"
"455","ad713c_thres","Third Randomly chosen value for AD713c",0,"numeric"
"456","ad801a","Own financial assets",1,"character"
"457","ad801a_other","Own financial assets - other",1,"character"
"458","ad801as1","Own financial assets - 1 Savings accounts, postal accounts, certificate of depos",0,"numeric"
"459","ad801as2","Own financial assets - 2 Stocks, mutual funds or shares in companies",0,"numeric"
"460","ad801as3","Own financial assets - 3 Bonds",0,"numeric"
"461","ad801as4","Own financial assets - 4 Kitty parties, chit funds, bishi",0,"numeric"
"462","ad801as5","Own financial assets - 5 Public Provident Fund (PPF), Employee's Provident Fund ",0,"numeric"
"463","ad801as6","Own financial assets - 6 Life Insurance Corporation (LIC), Unit Trust of India (",0,"numeric"
"464","ad801as7","Own financial assets - 7 Other financial assets, please specify AD801a_OTHER",0,"numeric"
"465","ad802","Estimation of value of financial assets",0,"numeric"
"466","ad802a","Total value of financial assets based on threshold value",0,"numeric"
"467","ad802a_thres","First Random chosen value for AD802a",0,"numeric"
"468","ad802b","Total value of financial assets based on threshold value",0,"numeric"
"469","ad802b_thres","Second Random chosen value for AD802b",0,"numeric"
"470","ad802c","Total value of financial assets based on threshold value",0,"numeric"
"471","ad802c_thres","Third Random chosen value for AD802c",0,"numeric"
"472","ad803","Interests and dividends on financial investments",0,"numeric"
"473","ad803a","Total interests and dividends on financial investment based on threshold value",0,"numeric"
"474","ad803a_thres","First Random chosen value for AD803a",0,"numeric"
"475","ad803b","Total interests and dividends on financial investment based on threshold value",0,"numeric"
"476","ad803b_thres","Second Random chosen value for AD803b",0,"numeric"
"477","ad803c","Total interests and dividends on financial investment based on threshold value",0,"numeric"
"478","ad803c_thres","Third Random chosen value for AD803c",0,"numeric"
"479","ad901","Outstanding loans from banks and other institutions",0,"numeric"
"480","ad901a","Number of outstanding loans from banks and other institutions",0,"numeric"
"481","ad902_1","Main purpose of loan - 1st largest loan",0,"numeric"
"482","ad902_2","Main purpose of loan - 2nd largest loan",0,"numeric"
"483","ad902_3","Main purpose of loan - 3rd largest loan",0,"numeric"
"484","ad902_other_1","Main purpose of loan (other) - 1st largest loan",1,"character"
"485","ad902_other_2","Main purpose of loan (other) - 2nd largest loan",1,"character"
"486","ad902_other_3","Main purpose of loan (other) - 3rd largest loan",1,"character"
"487","ad903_1","Loan lender- 1st largest loan",0,"numeric"
"488","ad903_2","Loan lender- 2nd largest loan",0,"numeric"
"489","ad903_3","Loan lender- 3rd largest loan",0,"numeric"
"490","ad903_other_1","Loan lender (other)- 1st largest loan",1,"character"
"491","ad903_other_2","Loan lender (other)- 2nd largest loan",1,"character"
"492","ad903_other_3","Loan lender (other)- 3rd largest loan",1,"character"
"493","ad904_1","Household Name/ID of the borrower",0,"numeric"
"494","ad904_1_s1","Household Name/ID of the borrower 1 HHMemberName[1]",0,"numeric"
"495","ad904_1_s2","Household Name/ID of the borrower 2 HHMemberName[2]",0,"numeric"
"496","ad904_1_s3","Household Name/ID of the borrower 3 HHMemberName[3]",0,"numeric"
"497","ad904_1_s4","Household Name/ID of the borrower 4 HHMemberName[4]",0,"numeric"
"498","ad904_1_s5","Household Name/ID of the borrower 5 HHMemberName[5]",0,"numeric"
"499","ad904_1_s6","Household Name/ID of the borrower 6 HHMemberName[6]",0,"numeric"
"500","ad904_1_s7","Household Name/ID of the borrower 7 HHMemberName[7]",0,"numeric"
"501","ad904_1_s8","Household Name/ID of the borrower 8 HHMemberName[8]",0,"numeric"
"502","ad904_1_s9","Household Name/ID of the borrower 9 HHMemberName[9]",0,"numeric"
"503","ad904_1_s10","Household Name/ID of the borrower 10 HHMemberName[10]",0,"numeric"
"504","ad904_1_s11","Household Name/ID of the borrower 11 HHMemberName[11]",0,"numeric"
"505","ad904_1_s12","Household Name/ID of the borrower 12 HHMemberName[12]",0,"numeric"
"506","ad904_1_s13","Household Name/ID of the borrower 13 HHMemberName[13]",0,"numeric"
"507","ad904_1_s14","Household Name/ID of the borrower 14 HHMemberName[14]",0,"numeric"
"508","ad904_1_s15","Household Name/ID of the borrower 15 HHMemberName[15]",0,"numeric"
"509","ad904_1_s16","Household Name/ID of the borrower 16 HHMemberName[16]",0,"numeric"
"510","ad904_1_s17","Household Name/ID of the borrower 17 HHMemberName[17]",0,"numeric"
"511","ad904_1_s18","Household Name/ID of the borrower 18 HHMemberName[18]",0,"numeric"
"512","ad904_1_s19","Household Name/ID of the borrower 19 HHMemberName[19]",0,"numeric"
"513","ad904_1_s20","Household Name/ID of the borrower 20 HHMemberName[20]",0,"numeric"
"514","ad904_1_s21","Household Name/ID of the borrower 21 HHMemberName[21]",0,"numeric"
"515","ad904_1_s22","Household Name/ID of the borrower 22 HHMemberName[22]",0,"numeric"
"516","ad904_1_s23","Household Name/ID of the borrower 23 HHMemberName[23]",0,"numeric"
"517","ad904_1_s24","Household Name/ID of the borrower 24 HHMemberName[24]",0,"numeric"
"518","ad904_1_s25","Household Name/ID of the borrower 25 HHMemberName[25]",0,"numeric"
"519","ad904_1_s26","Household Name/ID of the borrower 26 HHMemberName[26]",0,"numeric"
"520","ad904_1_s27","Household Name/ID of the borrower 27 HHMemberName[27]",0,"numeric"
"521","ad904_1_s28","Household Name/ID of the borrower 28 HHMemberName[28]",0,"numeric"
"522","ad904_1_s29","Household Name/ID of the borrower 29 HHMemberName[29]",0,"numeric"
"523","ad904_1_s30","Household Name/ID of the borrower 30 HHMemberName[30]",0,"numeric"
"524","ad904_1_s31","Household Name/ID of the borrower 31 HHMemberName[31]",0,"numeric"
"525","ad904_1_s32","Household Name/ID of the borrower 32 HHMemberName[32]",0,"numeric"
"526","ad904_1_s33","Household Name/ID of the borrower 33 HHMemberName[33]",0,"numeric"
"527","ad904_1_s34","Household Name/ID of the borrower 34 HHMemberName[34]",0,"numeric"
"528","ad904_1_s35","Household Name/ID of the borrower 35 HHMemberName[35]",0,"numeric"
"529","ad904_1_s36","Household Name/ID of the borrower 36 HHMemberName[36]",0,"numeric"
"530","ad904_1_s37","Household Name/ID of the borrower 37 HHMemberName[37]",0,"numeric"
"531","ad904_1_s38","Household Name/ID of the borrower 38 HHMemberName[38]",0,"numeric"
"532","ad904_1_s39","Household Name/ID of the borrower 39 HHMemberName[39]",0,"numeric"
"533","ad904_1_s40","Household Name/ID of the borrower 40 HHMemberName[40]",0,"numeric"
"534","ad904_1_s99","Household Name/ID of the borrower 99 Non Household members",0,"numeric"
"535","ad904_2","Household Name/ID of the borrower",0,"numeric"
"536","ad904_2_s1","Household Name/ID of the borrower 1 HHMemberName[1]",0,"numeric"
"537","ad904_2_s2","Household Name/ID of the borrower 2 HHMemberName[2]",0,"numeric"
"538","ad904_2_s3","Household Name/ID of the borrower 3 HHMemberName[3]",0,"numeric"
"539","ad904_2_s4","Household Name/ID of the borrower 4 HHMemberName[4]",0,"numeric"
"540","ad904_2_s5","Household Name/ID of the borrower 5 HHMemberName[5]",0,"numeric"
"541","ad904_2_s6","Household Name/ID of the borrower 6 HHMemberName[6]",0,"numeric"
"542","ad904_2_s7","Household Name/ID of the borrower 7 HHMemberName[7]",0,"numeric"
"543","ad904_2_s8","Household Name/ID of the borrower 8 HHMemberName[8]",0,"numeric"
"544","ad904_2_s9","Household Name/ID of the borrower 9 HHMemberName[9]",0,"numeric"
"545","ad904_2_s10","Household Name/ID of the borrower 10 HHMemberName[10]",0,"numeric"
"546","ad904_2_s11","Household Name/ID of the borrower 11 HHMemberName[11]",0,"numeric"
"547","ad904_2_s12","Household Name/ID of the borrower 12 HHMemberName[12]",0,"numeric"
"548","ad904_2_s13","Household Name/ID of the borrower 13 HHMemberName[13]",0,"numeric"
"549","ad904_2_s14","Household Name/ID of the borrower 14 HHMemberName[14]",0,"numeric"
"550","ad904_2_s15","Household Name/ID of the borrower 15 HHMemberName[15]",0,"numeric"
"551","ad904_2_s16","Household Name/ID of the borrower 16 HHMemberName[16]",0,"numeric"
"552","ad904_2_s17","Household Name/ID of the borrower 17 HHMemberName[17]",0,"numeric"
"553","ad904_2_s18","Household Name/ID of the borrower 18 HHMemberName[18]",0,"numeric"
"554","ad904_2_s19","Household Name/ID of the borrower 19 HHMemberName[19]",0,"numeric"
"555","ad904_2_s20","Household Name/ID of the borrower 20 HHMemberName[20]",0,"numeric"
"556","ad904_2_s21","Household Name/ID of the borrower 21 HHMemberName[21]",0,"numeric"
"557","ad904_2_s22","Household Name/ID of the borrower 22 HHMemberName[22]",0,"numeric"
"558","ad904_2_s23","Household Name/ID of the borrower 23 HHMemberName[23]",0,"numeric"
"559","ad904_2_s24","Household Name/ID of the borrower 24 HHMemberName[24]",0,"numeric"
"560","ad904_2_s25","Household Name/ID of the borrower 25 HHMemberName[25]",0,"numeric"
"561","ad904_2_s26","Household Name/ID of the borrower 26 HHMemberName[26]",0,"numeric"
"562","ad904_2_s27","Household Name/ID of the borrower 27 HHMemberName[27]",0,"numeric"
"563","ad904_2_s28","Household Name/ID of the borrower 28 HHMemberName[28]",0,"numeric"
"564","ad904_2_s29","Household Name/ID of the borrower 29 HHMemberName[29]",0,"numeric"
"565","ad904_2_s30","Household Name/ID of the borrower 30 HHMemberName[30]",0,"numeric"
"566","ad904_2_s31","Household Name/ID of the borrower 31 HHMemberName[31]",0,"numeric"
"567","ad904_2_s32","Household Name/ID of the borrower 32 HHMemberName[32]",0,"numeric"
"568","ad904_2_s33","Household Name/ID of the borrower 33 HHMemberName[33]",0,"numeric"
"569","ad904_2_s34","Household Name/ID of the borrower 34 HHMemberName[34]",0,"numeric"
"570","ad904_2_s35","Household Name/ID of the borrower 35 HHMemberName[35]",0,"numeric"
"571","ad904_2_s36","Household Name/ID of the borrower 36 HHMemberName[36]",0,"numeric"
"572","ad904_2_s37","Household Name/ID of the borrower 37 HHMemberName[37]",0,"numeric"
"573","ad904_2_s38","Household Name/ID of the borrower 38 HHMemberName[38]",0,"numeric"
"574","ad904_2_s39","Household Name/ID of the borrower 39 HHMemberName[39]",0,"numeric"
"575","ad904_2_s40","Household Name/ID of the borrower 40 HHMemberName[40]",0,"numeric"
"576","ad904_2_s99","Household Name/ID of the borrower 99 Non Household members",0,"numeric"
"577","ad904_3","Household Name/ID of the borrower",0,"numeric"
"578","ad904_3_s1","Household Name/ID of the borrower 1 HHMemberName[1]",0,"numeric"
"579","ad904_3_s2","Household Name/ID of the borrower 2 HHMemberName[2]",0,"numeric"
"580","ad904_3_s3","Household Name/ID of the borrower 3 HHMemberName[3]",0,"numeric"
