"","var_name","var_desc","var_type","class","var_labels","var_levels"
"279","cv003_16","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","10 Brother-in-law or sister-in-law",10
"280","cv003_16","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","11 Niece or nephew",11
"281","cv003_16","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","12 Grandparents",12
"282","cv003_16","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","13 Live - in partner",13
"283","cv003_16","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","14 Other relatives",14
"284","cv003_16","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","15 Others, not related",15
"285","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","1 Household head",1
"286","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","2 Spouse",2
"287","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","3 Son/daughter (Biological)",3
"288","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","4 Son/Daughter (Adopted/Foster/Step)",4
"289","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","5 Son-in-law or daughter-in-law",5
"290","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","6 Grandchild",6
"291","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","7 Parent",7
"292","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","8 Parent-in-law",8
"293","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","9 Brother or sister",9
"294","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","10 Brother-in-law or sister-in-law",10
"295","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","11 Niece or nephew",11
"296","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","12 Grandparents",12
"297","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","13 Live - in partner",13
"298","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","14 Other relatives",14
"299","cv003_17","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","15 Others, not related",15
"300","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","1 Household head",1
"301","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","2 Spouse",2
"302","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","3 Son/daughter (Biological)",3
"303","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","4 Son/Daughter (Adopted/Foster/Step)",4
"304","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","5 Son-in-law or daughter-in-law",5
"305","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","6 Grandchild",6
"306","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","7 Parent",7
"307","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","8 Parent-in-law",8
"308","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","9 Brother or sister",9
"309","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","10 Brother-in-law or sister-in-law",10
"310","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","11 Niece or nephew",11
"311","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","12 Grandparents",12
"312","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","13 Live - in partner",13
"313","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","14 Other relatives",14
"314","cv003_18","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","15 Others, not related",15
"315","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","1 Household head",1
"316","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","2 Spouse",2
"317","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","3 Son/daughter (Biological)",3
"318","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","4 Son/Daughter (Adopted/Foster/Step)",4
"319","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","5 Son-in-law or daughter-in-law",5
"320","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","6 Grandchild",6
"321","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","7 Parent",7
"322","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","8 Parent-in-law",8
"323","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","9 Brother or sister",9
"324","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","10 Brother-in-law or sister-in-law",10
"325","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","11 Niece or nephew",11
"326","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","12 Grandparents",12
"327","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","13 Live - in partner",13
"328","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","14 Other relatives",14
"329","cv003_19","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","15 Others, not related",15
"330","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","1 Household head",1
"331","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","2 Spouse",2
"332","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","3 Son/daughter (Biological)",3
"333","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","4 Son/Daughter (Adopted/Foster/Step)",4
"334","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","5 Son-in-law or daughter-in-law",5
"335","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","6 Grandchild",6
"336","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","7 Parent",7
"337","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","8 Parent-in-law",8
"338","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","9 Brother or sister",9
"339","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","10 Brother-in-law or sister-in-law",10
"340","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","11 Niece or nephew",11
"341","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","12 Grandparents",12
"342","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","13 Live - in partner",13
"343","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","14 Other relatives",14
"344","cv003_20","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","15 Others, not related",15
"345","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","1 Household head",1
"346","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","2 Spouse",2
"347","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","3 Son/daughter (Biological)",3
"348","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","4 Son/Daughter (Adopted/Foster/Step)",4
"349","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","5 Son-in-law or daughter-in-law",5
"350","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","6 Grandchild",6
"351","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","7 Parent",7
"352","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","8 Parent-in-law",8
"353","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","9 Brother or sister",9
"354","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","10 Brother-in-law or sister-in-law",10
"355","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","11 Niece or nephew",11
"356","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","12 Grandparents",12
"357","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","13 Live - in partner",13
"358","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","14 Other relatives",14
"359","cv003_21","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","15 Others, not related",15
"360","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","1 Household head",1
"361","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","2 Spouse",2
"362","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","3 Son/daughter (Biological)",3
"363","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","4 Son/Daughter (Adopted/Foster/Step)",4
"364","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","5 Son-in-law or daughter-in-law",5
"365","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","6 Grandchild",6
"366","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","7 Parent",7
"367","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","8 Parent-in-law",8
"368","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","9 Brother or sister",9
"369","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","10 Brother-in-law or sister-in-law",10
"370","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","11 Niece or nephew",11
"371","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","12 Grandparents",12
"372","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","13 Live - in partner",13
"373","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","14 Other relatives",14
"374","cv003_22","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","15 Others, not related",15
"375","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","1 Household head",1
"376","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","2 Spouse",2
"377","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","3 Son/daughter (Biological)",3
"378","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","4 Son/Daughter (Adopted/Foster/Step)",4
"379","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","5 Son-in-law or daughter-in-law",5
"380","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","6 Grandchild",6
"381","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","7 Parent",7
"382","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","8 Parent-in-law",8
"383","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","9 Brother or sister",9
"384","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","10 Brother-in-law or sister-in-law",10
"385","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","11 Niece or nephew",11
"386","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","12 Grandparents",12
"387","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","13 Live - in partner",13
"388","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","14 Other relatives",14
"389","cv003_23","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","15 Others, not related",15
"390","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","1 Household head",1
"391","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","2 Spouse",2
"392","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","3 Son/daughter (Biological)",3
"393","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","4 Son/Daughter (Adopted/Foster/Step)",4
"394","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","5 Son-in-law or daughter-in-law",5
"395","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","6 Grandchild",6
"396","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","7 Parent",7
"397","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","8 Parent-in-law",8
"398","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","9 Brother or sister",9
"399","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","10 Brother-in-law or sister-in-law",10
"400","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","11 Niece or nephew",11
"401","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","12 Grandparents",12
"402","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","13 Live - in partner",13
"403","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","14 Other relatives",14
"404","cv003_24","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","15 Others, not related",15
"405","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","1 Household head",1
"406","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","2 Spouse",2
"407","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","3 Son/daughter (Biological)",3
"408","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","4 Son/Daughter (Adopted/Foster/Step)",4
"409","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","5 Son-in-law or daughter-in-law",5
"410","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","6 Grandchild",6
"411","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","7 Parent",7
"412","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","8 Parent-in-law",8
"413","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","9 Brother or sister",9
"414","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","10 Brother-in-law or sister-in-law",10
"415","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","11 Niece or nephew",11
"416","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","12 Grandparents",12
"417","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","13 Live - in partner",13
"418","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","14 Other relatives",14
"419","cv003_25","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","15 Others, not related",15
"420","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","1 Household head",1
"421","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","2 Spouse",2
"422","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","3 Son/daughter (Biological)",3
"423","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","4 Son/Daughter (Adopted/Foster/Step)",4
"424","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","5 Son-in-law or daughter-in-law",5
"425","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","6 Grandchild",6
"426","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","7 Parent",7
"427","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","8 Parent-in-law",8
"428","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","9 Brother or sister",9
"429","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","10 Brother-in-law or sister-in-law",10
"430","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","11 Niece or nephew",11
"431","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","12 Grandparents",12
"432","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","13 Live - in partner",13
"433","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","14 Other relatives",14
"434","cv003_26","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","15 Others, not related",15
"435","cv003_27","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","1 Household head",1
"436","cv003_27","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","2 Spouse",2
"437","cv003_27","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","3 Son/daughter (Biological)",3
"438","cv003_27","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","4 Son/Daughter (Adopted/Foster/Step)",4
"439","cv003_27","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","5 Son-in-law or daughter-in-law",5
"440","cv003_27","Relationship to HH head",0,"haven_labelled;vctrs_vctr;double","6 Grandchild",6
